label	text_a
0	无糖元宵真的无糖
0	洗发水中的成分会导致脱发
0	研究证明不晒太阳的人死亡风险更高
0	国产疫苗技术落后30年，打疫苗就有毒副作用
0	蜂蜜柚子茶可以保护吸烟者的健康
0	0-3岁宝宝感统失调要训练
0	马奶粉营养丰富，能替代母乳
1	抗病毒的感冒药没有什么用
0	吃瓜子会致癌
0	产后半月不能吃水果青菜
1	剖宫产的女性也可能出现阴道松弛
0	空腹状态下不宜输液
0	体检发现尿糖阳性就是得了糖尿病
0	通过饮食就可以清除幽门螺旋杆菌
0	孕妇完全不能吃动物肝脏
0	酒精会杀死脑细胞
0	喝牛奶会导致咳嗽和多痰
0	蜂蜜含雌激素，吃多了会得子宫肌瘤
1	发生旅行者腹泻可以使用蒙脱石散
0	耶鲁大学证明“红酒抗癌”
0	海鱼比河鱼更营养、更安全
0	分娩镇痛后会不会没力气生孩子
0	柠檬水、普洱茶、花草茶有刮油燃脂的效果
0	“冰箱病”是由冰箱导致的，不能吃冰箱里的食物饮料
0	沿海地区居民食用海产品补碘就足够了
0	盐灯治百病
0	吃杏仁能美白
0	新鲜银耳有毒
0	复原乳没营养孩子不能喝
0	宝宝吃奶是靠口腔的吸力把乳汁吸出来的
0	埃博拉病毒是白种人的阴谋，为了盗卖人体器官
0	甲醛豆腐切记不要买，这2个地方一看便知
0	无论什么肉，放冰箱超过3个月，就不能吃了
1	自热火锅使用不当会发生爆炸
1	10岁以下儿童慎食新鲜蚕豆
0	多吃菠菜能补血
0	胃肠功能不好的人不能吃洋葱
0	纯净水里面含防腐剂，开了之后要1天喝完
0	药妆、医学护肤品就是具有医学治疗功效的化妆品
0	细支香烟中的有害物质少，和粗支香烟比起来更健康
1	最好的补钙方式是“饮食补钙”
0	吃生姜、涂大蒜，可以去除老年斑
0	胆囊炎最终都会变成胆囊癌
1	一个44岁法国男子没“脑子”也能正常生活
0	扎中风患者的手指可防止脑部受进一步伤害
0	哈夫病都是小龙虾导致的
0	刚晒过的被子不能盖
0	拥吻照里的意大利医生夫妇，抢救百名病人后感染死亡
1	氟化物可以预防龋齿
1	皮脂钳测男性脂肪需要胸部、腹部和腿部三处
0	常吃红枣有利于改善血管健康，养肝补血
0	花生芽可以抑癌、降血脂、防治心血管病、抗衰和减肥
0	香港大学研究出了能攻克艾滋病的新药
0	反季节蔬果危害健康
0	冷光美白和超市里卖的美白牙贴一样
1	使用酒精消毒，别往空气中喷，也别随便往自己身上喷
1	甲亢患者需要禁食高碘食物和避免使用加碘盐
0	盒装方便面会导致性早熟
0	混血儿二三代后会出现基因缺陷
0	吃炖烂的肥肉有益健康
0	柚子皮能治病抗癌
0	吃消炎药不能吃鸡蛋
1	乙酰氨基酚可能导致皮肤出现药疹
0	尖锐湿疣会扩散全身
0	长斑的鸡蛋已经感染了细菌，不能吃
0	阴囊潮湿与前列腺疾病有关
1	原因不明的体重减轻可能提示癌症风险
1	全胃切除手术后需要补充营养剂
1	长期喝纯净水不利于补钙
0	黄鳝养殖添加避孕药
0	煎鸡蛋比煮鸡蛋更有营养
0	个头越大的虾口感越好
0	猪肉里惊现“油炸不熟”的寄生虫
0	白癜风不能吃鱼
1	肿块结节不一定就是癌症
0	尖顶西红柿有害
0	醋泡花生能够软化血管降血压
1	经常低头看手机可能导致双下巴
0	输入人血白蛋白会感染乙肝和艾滋病
0	长期食用氯化钠会导致肾衰竭
1	持续性过量饮酒会增加肝癌的患病风险
1	筛查可以有效降低乳腺癌死亡率
1	天冷可能导致抽筋
1	长期服用减肥药会增加肺动脉高压的发病风险
0	茄子中的草酸会伤害胃黏膜，导致癌变
0	厨房里的油壶不经常清洗会引发胃癌
0	产后瘦身越快越好
0	一家四口因“不吃盐，每周吃一瓶酱油”全生病
0	肌肉越酸痛说明锻炼越到位
0	某品牌维生素AD药物伤害宝宝大脑
0	肺结节可以吃食物消除
0	酸儿辣女
1	心脏也会得癌症
0	宝宝晚睡会长不高
0	预防流感可以多吃红色的食物
0	面粉中添加增筋剂，是用于生产瑜伽垫和鞋底的原料
0	常喝啤酒能预防骨质疏松
0	高血压没有症状就不用管
0	螃蟹注胶
0	改变阴道酸碱度可以提高受孕率
0	宫颈糜烂是病，要赶紧治
0	宝宝一发烧就要屁股推针
1	憋尿有可能破坏膀胱弹性、诱发感染和影响肾功能
0	豆浆不能装进保温瓶
0	吃蔓越莓可以补维生素C和铁
0	雾霾产生的病菌侵害12岁以下儿童，具有传染性
0	银可以带走体内湿气
0	月经期间吃甜酒煮鸡蛋加红糖能治疗妇科病
0	抗生素能有效预防和治疗新型冠状病毒
1	剥脱性点阵激光比非剥脱性点阵激光效果好
0	空腹吃水果更有利于营养的吸收
0	皮肤上红色的痣是衰老的象征
1	顺铂可以有效治疗实体恶性肿瘤（睾丸癌、卵巢癌）
0	疫苗破坏人体免疫系统
0	小宝宝不可以竖着抱
0	日本医学专家提出热水抗癌新方法，人人都可轻松做到
0	胸部小的妈妈有哺乳问题
0	香蕉能很好地缓解和预防便秘
0	凯撒沙拉是以凯撒大帝的名字命名的
0	竹盐能治疗尿毒症和高血压
0	芒果很甜，糖尿病患者不能吃
1	干性皮肤不宜选用碱性强的化妆品和香皂等
0	润肺茶可以排出多年烟毒
1	最好别给宝宝戴手套，否则影响宝宝痛温觉等感知能力
0	减肥必须坚持3个月，因脂肪细胞更新周期为3个月
0	淋巴结肿大是得了艾滋病
1	火腿肠是用次等肉做的
0	无糖食品可以随便吃
0	孕期做 CT 或 X 光检查会导致胎儿畸形
0	接吻会传染幽门螺杆菌
1	妈妈饮食太油腻可能会导致堵奶
0	买回家的生肉可以用水龙头直接冲洗
0	婴儿湿疹不能用激素软膏
0	白酒冲生鸡蛋可以治肠炎
0	河南信阳今天下午两点封城
0	喝漂白剂能预防艾滋病
0	热瑜伽（高温瑜伽）可以减肥
0	吸烟越多，智商降低得越多
0	韭菜灌根用了农药，是毒韭菜
0	维生素A伤害宝宝大脑
0	奶片是牛奶浓缩而成，可以代替牛奶
0	叶黄素能治疗白内障
0	芝麻酱放进冰箱会致癌
0	避孕药会导致不孕不育
1	糖尿病会引发糖尿病视网膜病变并发症
0	分娩前喝蜂蜜水可缩短4小时产程
0	无糖饼干能减肥
0	“盐+白酒”含在嘴里可以治牙疼
0	膳食纤维能预防流感
1	甲减要控制热量摄入
0	柚子不能和药一起吃，会导致猝死
1	孕期不建议接种HPV疫苗
0	喝苏打水可以美容养颜
0	卫生纸里的荧光增白剂可以致癌
0	婴儿打针不哭是因为不聪明、反应迟钝
0	乙肝是遗传病，能传给下一代
0	狗天生体内就有狂犬病病毒
0	橄榄油适合婴幼儿发育
0	产前的B超检测会影响胎儿身体发育，造成畸形
0	化妆品用锡纸封口就证明其不含铅汞等重金属
1	二氧化氯消毒剂可以用于消毒
0	季铵盐类消毒剂苯扎氯铵(洁尔灭）能灭活新冠病毒
0	鸡蛋和紫薯一起吃会中毒
0	中午带饭吃成为胃癌诱因
0	月经期间不能吃红枣，因为会来很多
0	己烯雌酚能把男人变成“伪娘”，可以挽回出轨的老公
0	免疫疗法可以治好习惯性流产
0	海水鱼没有寄生虫
1	油墨稀释剂长期超标吸入会危害健康
0	人的胃会被越撑越大，越饿越小
0	干酪、牛奶和亚麻籽油为核心的巴德维食谱是抗癌秘方
1	骨龄可用来估计儿童的生长潜能，预测可能的成年身高
0	澳洲的西芹籽能治痛风
0	所有的肝炎都具有传染性
0	橘子瓣上的白丝营养价值高
0	可以用面粉治疗烫伤
0	小葱拌豆腐多吃会得结石
0	饮用电解水更健康
0	骆驼奶中含有胰岛素，可以治疗糖尿病
0	喝红糖水和热敷就能缓解痛经
0	负电位水质好，有利健康
0	用纸尿裤（尿不湿）制作口罩可防护新型冠状病毒感染
0	月经期间不能吃醋
0	一个月大喂奶粉的宝宝还需要单独喂水
0	脑梗源头已发现，肥肉没上榜，第一名我们几乎天天吃
0	长期过量食用含柠檬酸的金针菇会致癌
0	马上删除，太恶心了！火腿肠是用死猪死牛搅碎做的
0	茶叶有提神醒脑的作用，烟丝泡茶叶能戒烟
1	处理痣建议到正规医院规范处理
1	急性会厌炎可能致命
0	鸡蛋黄越黄越有营养
0	香精玉米有害，会损坏肝脏
0	满月宝宝枕枕头能保平安
0	吃竹笋（莴笋、芦笋）能降高血压（三高）
0	新衣服不洗就穿会致癌
0	雾霾与肺癌没有直接相关
0	枸杞泡酒能够生精壮阳
1	肿瘤复发是较大概率事件
0	一场比“非典”更恐怖的疾病正在全面爆发，千万小心
0	孕妇不能吃山楂
0	“坐月子”能治好妇科病
0	金名斛等草药泡水喝可以治疗乙肝
0	白藜芦醇能清理体内毒素、抗衰老、抗氧化
0	科学家发现再生牙齿的药物
1	核桃最好生吃，营养更丰富
1	虾营养价值丰富
0	舌下取栓可以取出血栓
0	男性精液能抑制新型冠状病毒
0	生吃西红柿等于抽烟
1	维生素A能有效去皱
0	知了猴带有细菌和致命寄生虫，吃了会致死
0	吃黑米、黑豆、黑芝麻能让白发变黑
0	空腹吃水果能杀毒抗癌
0	有高血压的医生没资格看高血压的病人
0	猪粉肠里的白色粉状物是大便
0	五行蔬菜汤能预防慢性病，提高免疫力
0	洗涤剂中的荧光增白剂会致癌
0	食物（食醋木耳红酒）和保健品可以软化血管
0	吃非油炸薯片能减肥
0	喝果蔬汁能减肥
0	胡萝卜和白萝卜混合吃会破坏维生素C
0	开水烫内裤能消毒杀菌
0	吃巧克力会增加女性雌激素
0	水果受冻后易产生亚硝酸盐
0	冬吃羊肉赛人参
0	睡前喝牛奶影响生长激素分泌，会让孩子少长10厘米
0	冰淇淋越难融化，说明添加剂越多
0	豆浆不能和鸡蛋一起吃
0	姜汁可以去狐臭
0	输液和抽血千万不要在左胳膊上，不然会猝死
0	牛奶不能和猕猴桃一起食用，会影响消化吸收
0	吃鱼头鱼皮相当于吃砒霜
0	给宝宝绑腿能长直
1	经常得口腔溃疡可能和遗传有关
1	中央空调存在传播新型冠状病毒的可能性
0	香菇能降血压抑制胆固醇预防动脉硬化
0	大蒜和冰糖一起煮水喝可以预防治疗新型冠状肺炎
0	鱼油能养护心脏
0	汤泡饭会伤胃 
0	炒鸡蛋不能放味精
0	温度超过100℃味精就会致癌
0	美国纽约大量青壮年一发病就上呼吸机，是ADE导致
0	某品牌天眼晶睛可以保护眼睛预防近视
1	开水冲蛋可能存在健康风险
0	新生儿要退猪毛风
0	全粗粮饮食有助于延长寿命
0	十二指肠炎不能喝牛奶
1	夏天洗冷水澡猝死根源是自身疾病 
0	纯净水有害健康
0	小女孩阴道出血是来了月经
0	卷腹带让你不用锻炼，就能拥有腹肌和马甲线
0	颜色鲜艳的草莓是经过染料“美容”的
0	喝柠檬苏打水可以预防新冠肺炎
0	食用色素有害
0	接吻会感染幽门螺杆菌
1	孕期（怀孕）尽量不要用指甲油和喷雾发胶
1	决定胖瘦的不是BMI，而是脂肪含量
0	早上精神好吐字清晰、不胸痛胸痛水肿，说明血管不堵
0	吃鳄梨（牛油果）能减肥
1	糖尿病会引发糖尿病足病并发症
0	少吃食物可以把癌细胞饿死
0	器官捐赠者在手术中仍能感受痛苦
0	李兰娟说“零下20℃，新冠病毒可存活20年”
0	南京出现70多例新冠阳性患者
0	女人重度“宫颈糜烂”就毁了
0	HIIT是减肥神功，效果9倍于传统有氧运动
0	鱼肚子里的黑膜有毒
0	空腹不能喝豆浆
0	低聚肽保健品能增强免疫力、降血压、降血脂、护肝
0	“放血疗法”有奇效
0	中国人习惯的煮饭方法砷残留物最多，会吃进很多砒霜
0	太赫兹能量鞋能激活细胞、治疗偏瘫脑梗
0	黑色的塑料外卖餐盒有毒会致癌
1	饮酒会增加前列腺疾病风险
0	乱发脾气、熬夜、趴着睡觉会糟蹋乳房，导致乳腺疾病
1	剧烈运动可能让黄体破裂
0	植物奶油毒性堪比杀虫剂
0	豆腐忌蜂蜜，同食会腹泻
0	喝冰水和饮料会肾虚，影响记忆力
1	儿童学跳舞下腰不当可能损伤脊髓
1	失眠会增加患老年痴呆的风险
0	胃药和肠药能混用
0	牛奶不能和巧克力一起食用
0	基因检测可以检查出早期癌症
0	低聚肽保健品营养更丰富更容易被吸收
0	面条洗出胶，不能吃
0	肠粉吃多了会铝中毒
0	阴道炎患者不能吃鸡蛋
0	肉鸡养殖场的饲料能毒死苍蝇，不安全
1	长期高浓度使用84消毒液，可能导致过敏性肺泡炎
1	反复流产对女性身心有严重的不良影响
0	新冠病毒一直在变异，疫苗没用了
0	鱼鳞能美容养颜
1	咸菜等腌制食品会增加胃癌风险
0	妈妈感冒时不能哺乳，感冒病毒会通过乳汁传递给宝宝
1	中国是乳腺癌低发地区
0	眼神对视会传染新型冠状病毒
0	牛磺酸滴眼液可以预防白内障
0	适量饮酒可以抵抗新型冠状病毒
0	感染新冠可以“以毒攻毒”治疗癌症
0	“变形”雪糕会危害身体
0	洗洁精致癌
0	中国人聪明是因为爱喝茶
0	中国人天生不宜喝牛奶
1	微量元素检测，没有必要作为婴儿体检的必检项目
0	鸸鹋油能消炎、治疗皮肤病、关节炎、美容
1	号称能壮阳的悍马糖可能危害身体健康
0	多吃辣容易得老年痴呆症
1	癌症临床诊断中N下标为0表示没有淋巴结转移
0	看肚脐形状能判断是否有胃、胆囊疾病
0	一氧化氮可以软化血管，防止血管老化
0	多吃维生素C可防止晒黑
0	大妈给青蟹打针注射
1	多吃水果蔬菜有利于预防子宫肌瘤
0	头发爱出油、头皮有白泥、长痘痘，是因为螨虫遍布
0	蜂王浆含雌激素，常吃会导致乳腺癌
0	同性性行为传播导致艾滋病感染者人数激增
1	久坐不动比常运动的人患结肠癌的风险高
0	“土榨油”“自榨油”更安全更健康
0	橘子榨汁比直接吃橘子更好
0	实拍街头烧烤如何把老鼠变成乳鸽
0	酱油含“化学黑焦糖”致癌
0	降血糖药有依赖性
0	患有冠心病、肩周炎的患者吃水果会导致心痛、背痛
0	怀男孩肚子尖，怀女孩肚子圆
0	吃刚烤的面包会导致胃病
1	牛黄解毒片是孕妇和婴幼儿禁用药
0	8岁男孩脖子发黑全赖碳酸饮料
1	成年人得水痘更严重
0	尿不湿容易造成罗圈腿等问题
0	网红茶饮里添加的“日落黄”，长期食用会伤肝伤肾
1	水下称重法是通过人体密度计算脂肪含量
1	感冒和流感不是一回事
0	吃鸡蛋会增加心血管疾病、癌症风险，怎么吃都有害
0	用吹风机最高档吹口罩30分钟可以消毒
0	酒精可以治脚气
0	为卖高价格，农户给杨梅打膨胀剂
1	维生素c泡腾片不能用热水泡服
0	鸡肉不能多吃，会得子宫肌瘤
0	野生鱼安全又美味
0	给宝宝用抗生素，病情缓解就要停止用药
0	可以通过呕吐判断怀孕是否正常
1	接种狂犬病疫苗后也有可能出现预防失败的情况
0	靠肚脐贴能治便秘/腹泻/痔疮
0	食物的营养精华都在汤里
0	柚子中含sbitch5病毒可致人身亡
0	甲减不能喝茶
0	甜菜根富含维生素C，能够美白养颜
0	大量喝水能预防新型冠状病毒感染
0	吃了“激素”猪肉导致拉肚子
0	指甲上有白点说明肚子里有蛔虫
0	禾花雀能壮阳
0	得了视网膜母细胞瘤一定会死
0	关节炎是冻出来的
0	身上静电太强是生病征兆
0	毛发剪得越勤，长得就越快越好
0	胸小的妈妈奶水不足
0	坐月子不能刷牙漱口
0	风湿是风吹的
1	火龙果可以通便
0	对羟基苯丙氨酸检测试剂能检测出重大疾病
0	用试纸测排卵选择同房可以提高生男孩机率
0	丙肝可以注射丙肝疫苗来预防
1	激光疗法可以治疗脱发
0	一颗蛀牙治多次，因医生想要多赚钱
0	宝宝出现尿布疹时，尿布裹得严实没事
0	香蕉有辐射，所以日常吃香蕉对身体有害
0	查出来血糖高就是糖尿病
0	眼球操能治好近视
1	研究发现新冠病毒的源头不是华南海鲜市场
1	喝酒可能导致肝硬化
0	吃海带可以补血
0	反季水果不安全，吃了有害健康
0	温泉鱼疗会传播艾滋病和肝炎
1	不同食物会影响母乳的颜色
1	辣椒素可以用作止痛药
1	如厕的时候玩手机可能会导致痔疮
0	查查DNA，就能准确算出人类首次性行为时间
1	过期妊娠对胎儿和母亲非常危险
0	饮用水中加氟会降低人的智商
1	吸入病毒携带者的二手烟可能会感染新型冠状病毒
0	美容院的项目可以肝胆排毒
0	面粉越白质量就越高
0	男生肾不好，会手掌发黄、腋窝、尿液发臭
0	若夫妻二人都是HIV感染者，没必要做性安全措施
0	保质期长的食品内含很多防腐剂
0	长期服用地平类降压药会损害肝、肾
1	运动可以降低乳腺癌风险
1	膳食胆固醇与血脂之间没有明显相关性
1	B超可以作为诊断附睾炎的方法
0	早孕期间做阴超会流产不安全
0	枸杞营养丰富，泡水喝可以护肝养肝
1	补牙后两个小时内不能吃东西
0	解酒药能解酒
1	注射用赖氨匹林3个月以下婴儿禁用
0	月经来了不能吃火龙果
0	吃榴莲会查出酒驾
1	用唾液艾滋病检测试纸可以在家快速检测艾滋病
0	蔬菜叶子上的蓝色颗粒是无水硫酸铜
0	新冠恐怖后遗症出现！每个患者都会出现可怕血栓！
1	吃辣的食物，眼睛会分泌白色的东西
0	淘米水能养胃、去甲醛、去油漆味、洗衣服能去污
0	脚后跟开裂是因为缺乏维生素和胶原蛋白
0	大量非洲留学生涌入导致我国艾滋病人数激增
0	德国采用雾化手段治愈4例新冠肺炎患者
0	热性惊厥危害宝宝的大脑发育
0	合格的口罩会吸附大量纸屑，反之就是不合格的口罩
0	只有女人会得厌食症
0	空腹吃菠萝会伤胃
0	蜂蜜有治病功效
0	糖尿病人多吃菜不要紧
1	咸菜罐头不能多吃
0	钢圈文胸会导致乳癌
0	人血白蛋白可作为一线扩容剂
0	热水洗苹果渗出红色液体即为染色苹果
1	吃感冒药的同时不能喝酒
1	不少药吃下去后有致光过敏反应
0	清宫图能预测胎儿性别
0	鸡胚蛋会导致性早熟
1	产后脱发是正常现象，不用担心
0	跟红眼病的人对视会得红眼病
0	螺旋藻能降血脂、降血压、降血糖、减肥
0	有商贩给桃子喷防腐剂
0	“小蔬菜”都比“大蔬菜”更有营养
0	喝茶（谷谷丁赤玫茶）可以预防妇科炎症
0	大闸蟹抗生素喂食超标
0	红糖水可以调理迟到的月经
0	吃黑糯米、桂花、大蒜可以清除幽门螺杆菌
0	乳腺增生不能喝蜂蜜水，喝蜂蜜水导致乳腺增生
0	防溢乳垫贴在非医用一次性口罩上能过滤病毒
0	免洗头梳子可以防止脱发
1	紫外灯发出的短波可能会灼伤眼睛，导致电光性眼炎
0	站起来吃东西会导致胃下垂
0	英国新冠疫苗人体试验先行者Elisa已死亡
0	便秘会遗传
0	喝咖啡会导致胃溃疡
0	饭后游泳的人更容易溺水
0	阿胶燕窝可以补血
0	糖尿病是吃糖太多
0	长期穿高跟鞋会增加患癌风险
0	感染了HPV一定会得宫颈癌
0	小孩吃水果会导致慢性咳嗽
0	转基因作物不能留种
0	萝卜不能和酸性水果同吃
0	一天一片阿司匹林，有病治病没病强身
0	宝宝耳朵上的小洞是“聪明孔”，代表富贵命
0	发烧了就要去打退烧针迅速降温缓解症状
0	掉头发食物名单公布：味精、肉、大蒜、牛奶
0	用胰岛素说明糖尿病已经非常严重了
1	月经最后一天可以过性生活
0	家里有小孩的注意，吃了柿子喝酸奶要人命
0	自闭症是接种疫苗导致的
0	饮料晃出絮状物不能喝
1	无糖食品不一定热量低
0	避孕药喂螃蟹
0	心梗发作大力咳嗽能救命
0	改善个人卫生和环境卫生就行，不用打疫苗
0	百事公司员工确诊新冠肺炎，乐事薯片不能吃了
0	掰响手指会损伤关节，提高得关节炎的风险
0	新冠病毒家庭版试剂盒上市，在家指尖采血就可以测
0	癌症会传染
1	过度清洁皮肤可能导致玫瑰痤疮
1	螨虫喜欢温暖潮湿的环境
0	吃红枣可以补血
0	吃梨会腹泻
0	HPV疫苗可以代替宫颈癌筛查
0	致癌降低免疫力，外卖餐盒可能比砒霜还要致命
0	吃腐乳会致癌
1	阿奇霉素和复方甘草片合用，可能导致心律失常
0	吃糖等于喂养癌细胞，会导致癌症扩散或复发
0	大蒜咬碎后嘴里含一会儿，胜过杀病毒的口腔药物
0	电动牙刷能消除牙石
0	吃点姜汁豆角、桑葚、猪肝，醒酒快还护肝
0	黄瓜被咬掉一截后还可以继续生长
0	酸樱桃汁缓解运动后肌肉疼痛
0	使用瑞德西韦的重症患者会表现出高肝损伤
1	吸烟会增加患宫颈癌风险
0	运动饮料是最好的补水方式，普通人也应该常喝
0	没有低密度脂蛋白胆固醇和高密度脂蛋白胆固醇之分
0	睡前最好不要吃降压，否则容易导致低压
1	久治不愈的咳嗽可能提示肺癌
1	顺产宝宝会从母亲的产道里获取益生菌
1	肥胖的人练肌肉需要减肥和增肌
0	“白屁股”草莓是激素使用过量的结果
0	狂犬病疫苗存在使用禁忌
0	未熟豆浆毒死孩子
1	新型冠状病毒肺炎是自限性疾病
0	患漏斗胸的人寿命一般不超过40岁
1	出现失眠状况不要自行服用安眠药
0	日本6艘货轮把受辐射污染的海鲜卖到中国
1	过量服用伟哥可能导致异常勃起
0	钟南山推荐的防疫凉茶能预防新型冠状病毒
0	喝茶能解烟酒毒素，给肺腑洗澡
0	有氧运动超过30分钟才有效
1	硼砂有毒，服用含硼砂成分的药品需要格外谨慎
0	素食一定会减少钙流失
0	注胶杨梅
0	吃“生男孩药丸”能生男孩
0	胰岛素会上瘾，用了就停不了
0	输液会导致妊娠纹、生长纹
0	放血疗法可以有效治疗疾病
0	日本人开发出让鳗鱼变性的技术
0	刺鼻的荔枝有害
0	柠檬配绿茶会让茶多酚翻倍
0	吃味精鸡精会导致发胖、中毒
0	福岛核电站辐射致日本白血病升高7倍
1	大多数卵巢囊肿是生理性的，可自行消失
0	花岗岩能预防新冠肺炎感染
0	八成玫瑰花茶被硫磺熏过
1	有氧运动可以燃烧脂肪，想减肥的人可以多做
0	喝茶能去油解腻清肠解脂越吃越瘦
0	沉香可以预防新型冠状病毒
0	前列腺癌会直接遗传给下一代
0	美国用最先进的显微镜看到空气中充满病毒
0	仰卧起坐、跳绳能减肚子，高抬腿能瘦腿
0	何首乌能治脱发
0	乳牙坏了不用治
1	建议大家每年洗一次牙
1	吸烟会导致眼病
1	红斑狼疮应少吃光感性食物（香菜/莴苣）
1	把薯条放在印刷纸上会沾上苯和铅，可能致癌
0	塑形内衣能减肥
0	膳食补充剂根本没用，反而对健康有害
1	吃药尽量不要喝咖啡
0	麻药会成瘾
1	吃太多糖会长龋齿
1	鱼胆有毒
0	喝碱性水可改变酸性体质
0	婴儿乳牙中含有干细胞，存储下来可以将来治病
0	私护凝胶可以缩阴（防治子宫下垂）
0	白藜芦醇能治疗心脏疾病、代谢疾病、癌症，延缓衰老
0	芒果有止血功效，经期不能吃，会导致月经量少
0	坐着大便会导致痔疮、便秘
1	粪便DNA检测可以用于结直肠癌筛查
0	多款饮料被员工投放老鼠药
0	癌症患者不住院治疗比住院治疗活得更长
0	吃红枣能帮助睡眠
0	荸荠皮有毒
1	饮酒会增加乳腺癌风险
0	贫血就需要补血
0	盐吃多了长雀斑
0	鲜面条等四种食物含有甲醛，会诱发白血病
1	雀斑会遗传
0	运动时喝水会影响运动员速度
1	经期女性泡在洪水中有私处感染风险
0	吃豆制品会杀精
1	肠溶药物应该空腹服用
1	身体部位触摸到硬结或硬变、肿块等可能提示癌症风险
1	胃癌高发区的成年人建议检查并根除幽门螺杆菌
0	PX项目致癌性与咖啡同级
1	吃火龙果大便会变成红色
1	吃药的时候不能喝酒
1	豆制品比肉类有利骨骼健康
0	三伏天不能吃冷饮
0	闭眼单腿站立时间短的人容易早死
1	孕妇心情抑郁会影响胎儿健康
1	黄曲霉毒素致癌
0	宝宝湿疹就得彻底根治才行
0	宁夏中宁县群众因吃清炖土鸡感染H7N9死亡
0	黑茶抗癌
0	糖尿病患者可以多吃酸味水果
0	青春痘只在青春期出现
0	唾液里存在大量幽门螺杆菌
1	糖尿病可能会引起视力下降
0	红薯不能与鸡肉一起吃
0	断食、禁食能抑制mTOR活性，促进长寿延缓衰老
1	抗RHD免疫球蛋白只能从带抗体的献血者血液中提取
0	虾头变黑一定是虾不新鲜
0	5G引发新冠病毒，非洲没有疫情就是因为没有5G
0	水是新冠病毒的重大弱点
0	日本医生建议：大量喝水保持喉咙湿润，预防新冠病毒
1	孕前查出肾不好，最好先治疗肾病
0	糖尿病人不能吃红薯
0	打新冠疫苗会使人体基因发生改变，变成转基因人 
0	吃三文鱼蘸芥末能消灭寄生虫
0	辟谷（不吃食物只喝水）能有效减肥
0	海参纳米肽让营养更容易吸收，可以抗癌
0	打豆浆前泡豆子会造成营养损失
0	购物小票含双酚A，摸多了会致癌
1	精索静脉曲张是男性不育的首位原因
0	非油炸薯片没有油
0	月经血块是久坐不动肝气郁结所致
0	方便面与调料包一起烹饪会使其中的味精具有毒性
0	白酒放冰箱冷冻室能制作75%的酒精
0	全国31省市摘口罩时间表公布
0	过期了一天的药还是能吃的
0	输液比吃药效果好
1	喝牛奶有助于减肥
0	大麻能治愈癌症
0	痘坑可以治愈
0	大规模接种新冠疫苗会加速病毒变异，使疫苗失效
0	流感疫苗副作用严重
0	人睡三觉（懒觉、生气蒙头睡、饭后睡），命比纸薄
0	CA724（糖原抗原724）升高表示患胃肠道癌症
0	为了降低气溶胶传播几率，应该把二氧化氯放进加湿器
0	可以通过脐相（肚脐）判断身体状况
1	蓖麻毒素一旦中毒没有解药
0	睡太多会增加痴呆风险
0	美生物学博士揭示高血脂惊人真相：谷物才是罪魁祸首
0	可乐混红牛能升起蘑菇云
0	掺胶面条惊现市场
1	有脑动脉瘤的人飙高音有脑出血的风险
0	剃成光头就不会有头皮屑
0	吃了有砂的海鲜会得肾结石
0	日本禁止20岁以下人群使用角膜塑形镜，却卖给中国
0	百香果富含17种氨基酸，是所有水果中的VC之王
0	得荨麻疹是因为免疫力下降
0	奶和茶一起喝会结石
0	男性“憋”一个月（不排精），可以提高精子质量  
1	美国研发出“人造鸡蛋”，营养可媲美真鸡蛋
0	槐角马兰柿饼鱼腥草胡桃肉蒲公英茶是痔疮天敌
1	晒太阳可以有效治疗银屑病
1	癌症临床诊断中N下标的数字表淋巴转移的部位或数目
0	吃核桃补脑
0	吃生姜能够治疗老年斑
1	紫杉醇可以有效治疗卵巢癌
1	动物体内各种腺体不宜食用
0	红薯叶能改善更年期症状
0	不吃肉一定能瘦
0	低钠盐适合肾病患者
0	美国医生援助中国前集体祷告
0	网传视频杨梅水洗后留下胶状物，被注胶增重
0	香囊可以预防新型冠状病毒
1	糖尿病人可以吃花生
0	西瓜放置400天不坏，马未都称西瓜喷了防腐剂
0	黑色蔬菜（黑茄子、黑香菇、黑木耳）可以抗癌
1	面膜的主要功能是暂时性补水
1	吃的食物会影响乳汁
1	类风湿关节炎会导致贫血
0	碳酸饮料含色素危害大
0	吃榴莲之后8小时不能饮酒，同食毒如砒霜
0	辣条、薄荷糖、纯牛奶会导致口臭
0	桶装调和油凝固后食用会影响身体健康
1	咖啡加奶可以减轻咖啡对牙齿的染色
1	长期憋尿会影响肾功能
0	避孕药会导致肥胖
0	女性绝经晚一年，寿命就会多三年
0	日式小颜整骨能 “徒手变小脸”
1	麻醉有可能导致“恶性高热”
0	手机、电视等电器的辐射会影响胎儿
0	坚果不含糖，糖尿病病友可以随便吃
0	肚子饿了才吃东西能减肥
0	感染HPV病毒就一定会得宫颈癌
0	吃鱼泡能催乳、滋阴补血
0	夜尿增多是因为心脏老化问题
0	直黄瓜打了药，弯黄瓜才是天然食品
0	2月3日开始，上海市各医院实名制进院，包括家属
0	整骨疗法可以治疗疾病
0	女性在一个月经周期不止排卵一次
0	无糖奶茶不含糖
0	化疗病人应该多喝黄鳝骨头汤，可以提升白细胞
0	空心菜吸收农药和重金属最厉害，是最毒蔬菜
